6-2-2020,15.65,Mirage,13,11,4561,8
3-9-2019,3.17,Rampart,0,5,294,6
27-7-2022,11.62,Gibraltar,4,6,1742,8
27-8-2020,13.36,Wattson,1,2,406,3
8-11-2020,7.51,Mirage,0,0,0,4
7-5-2022,2.24,Bangalore,0,0,0,9
15-9-2019,13.12,Pathfinder,9,1,1748,12
20-2-2019,16.06,Lifeline,14,9,1397,17
25-3-2020,2.03,Gibraltar,1,9,921,2
5-10-2020,21.51,Mad Maggie,4,4,1478,15
13-5-2021,18.86,Rampart,6,10,984,20
5-2-2022,15.58,Bangalore,5,16,3526,9
25-11-2021,4.26,Octane,14,2,3343,5
30-8-2019,9.49,Bloodhound,0,3,455,13
27-4-2019,0.67,Mad Maggie,13,0,1888,12
31-5-2020,1.7,Rampart,4,6,1634,18
19-3-2019,24.97,Bloodhound,3,2,948,7
20-10-2022,18.19,Fuse,15,6,2989,16
2-10-2019,20.35,Valkyrie,10,15,3079,8
21-7-2020,15.68,Gibraltar,1,2,162,5
4-10-2021,25.69,Mad Maggie,2,5,1200,19
8-8-2022,13.05,Mirage,2,4,770,18
14-11-2019,22.67,Horizon,17,5,4780,20
27-8-2020,7.34,Pathfinder,1,2,146,19
7-9-2020,24.6,Bangalore,4,2,793,11
28-1-2021,26.42,Mad Maggie,4,2,579,6
29-6-2019,14.56,Caustic,14,10,2482,4
24-6-2020,0.81,Lifeline,0,8,636,9
8-2-2020,8.26,Wattson,2,2,562,19
12-3-2019,10.31,Fuse,4,13,1790,13
29-6-2022,23.62,Fuse,4,5,1616,15
14-12-2020,5.7,Gibraltar,7,3,966,17
26-3-2022,0.47,Pathfinder,2,11,1807,10
15-12-2020,2.85,Fuse,0,0,0,15
13-1-2022,21.31,Gibraltar,7,2,1633,14
29-11-2019,12.76,Mad Maggie,8,9,1770,20
18-5-2021,12.58,Mad Maggie,7,1,1282,14
16-8-2021,13.35,Mirage,1,11,1603,11
13-5-2022,3.06,Caustic,14,1,2221,17
3-1-2021,23.5,Rampart,3,8,1593,12
7-2-2022,3.34,Gibraltar,0,1,94,8
24-10-2021,6.64,Horizon,11,1,1114,18
30-9-2020,22.5,Rampart,2,6,1227,20
3-12-2022,8.16,Fuse,3,6,1203,9
4-6-2021,13.77,Wraith,2,7,1707,20
