15-11-2019,0.61,Valkyrie,3,4,1336,16
25-2-2020,6.22,Crypto,7,4,1327,13
16-12-2021,3.11,Wattson,2,2,728,6
16-9-2021,10.36,Mirage,5,5,1985,4
26-10-2019,15.82,Mirage,2,3,679,5
13-9-2021,17.38,Wraith,11,12,4648,9
20-12-2022,19.09,Mirage,13,1,3011,12
26-4-2020,27.44,Caustic,8,2,1603,6
27-4-2020,20.09,Pathfinder,5,3,1093,11
11-7-2020,15.52,Horizon,2,1,299,15
8-3-2022,22.39,Gibraltar,14,9,4910,13
3-4-2022,28.51,Crypto,4,12,2698,13
19-12-2022,27.5,Horizon,4,3,942,7
9-3-2019,28.71,Pathfinder,15,7,2311,1
21-5-2020,2.38,Caustic,14,9,1985,8
1-9-2021,17.96,Crypto,3,8,1980,6
9-1-2021,2.21,Lifeline,0,17,1828,11
10-11-2022,12.73,Wattson,1,17,2983,14
23-4-2022,9.15,Crypto,4,4,618,12
26-9-2019,19.69,Horizon,12,1,2593,15
29-8-2022,6.39,Caustic,0,0,0,5
21-6-2021,23.41,Caustic,2,6,1061,15
4-4-2019,2.14,Wattson,3,0,619,20
30-4-2022,27.29,Bloodhound,13,5,1462,14
7-10-2022,12.42,Mirage,4,4,790,8
14-9-2021,4.55,Wattson,1,15,1575,4
26-3-2021,21.29,Wattson,10,8,2131,18
25-6-2021,5.53,Bangalore,8,6,1673,9
25-5-2020,23.32,Horizon,4,21,2502,8
19-1-2021,26.31,Gibraltar,5,15,2755,15
14-11-2019,8.01,Bangalore,1,0,221,10
15-7-2022,26.97,Pathfinder,11,3,3051,16
24-12-2021,13.6,Pathfinder,3,13,3066,18
14-3-2019,21.78,Wraith,4,6,863,13
16-12-2022,23.46,Bangalore,2,3,815,8
15-6-2019,6.73,Pathfinder,1,2,448,3
21-11-2019,25.03,Bangalore,8,4,984,14
28-8-2022,11.0,Mirage,17,5,2650,11
20-12-2019,7.05,Gibraltar,3,0,497,3
11-1-2022,13.52,Pathfinder,5,2,1091,3
23-10-2019,14.6,Pathfinder,10,2,1533,18
8-3-2019,9.93,Mirage,1,8,1506,15
13-5-2019,15.81,Caustic,5,9,2289,1
18-5-2020,8.32,Lifeline,7,10,3159,8
14-5-2020,24.3,Pathfinder,18,6,2307,13
17-2-2022,20.14,Bloodhound,14,8,2253,8
1-6-2020,28.21,Mirage,7,9,2861,8
29-7-2020,20.49,Pathfinder,18,2,3741,1
4-12-2022,12.37,Caustic,3,2,664,2
9-6-2019,29.65,Pathfinder,6,13,3643,3
6-6-2020,8.2,Caustic,6,1,1194,9
15-10-2020,24.75,Bangalore,4,3,825,1
23-12-2019,16.07,Lifeline,4,4,1364,7
14-12-2022,23.81,Pathfinder,3,2,512,19
21-9-2019,4.05,Bloodhound,7,4,1724,16
30-1-2021,24.08,Caustic,9,6,3096,14
6-7-2022,23.28,Horizon,8,7,2373,14
16-6-2020,2.72,Pathfinder,5,1,631,5
12-5-2019,19.73,Gibraltar,1,3,833,2
24-9-2020,27.06,Mirage,2,21,3288,14
4-10-2021,24.04,Crypto,13,5,2215,9
24-8-2022,13.48,Bloodhound,1,1,347,14
17-7-2022,7.3,Horizon,6,6,897,13
19-10-2019,13.8,Bangalore,10,1,1829,18
29-12-2022,6.59,Wattson,13,0,1094,17
15-12-2019,2.75,Mirage,4,0,584,10
28-7-2022,29.68,Pathfinder,8,9,2995,12
20-8-2019,26.78,Lifeline,7,5,2269,16
14-7-2021,27.61,Wattson,2,2,772,9
19-3-2020,2.24,Horizon,1,2,475,7
25-8-2021,26.16,Valkyrie,3,3,628,1
5-10-2019,3.29,Bloodhound,3,2,460,6
7-10-2020,5.62,Wattson,1,0,143,4
24-8-2020,15.59,Gibraltar,1,11,2279,8
18-2-2020,17.1,Bloodhound,3,8,935,9
8-8-2021,21.56,Bangalore,12,4,1519,16
19-1-2020,9.76,Horizon,5,0,1120,2
5-7-2022,6.11,Gibraltar,13,1,1573,1
9-4-2019,5.33,Caustic,0,4,605,10
9-1-2022,24.16,Horizon,3,2,541,19
21-9-2020,21.83,Lifeline,2,11,1873,12
15-5-2019,8.06,Valkyrie,1,0,126,7
25-8-2020,9.26,Horizon,8,0,1029,5
12-9-2020,11.89,Pathfinder,5,1,977,7
13-6-2019,19.79,Crypto,1,5,553,15
9-5-2022,9.43,Pathfinder,1,0,177,6
27-10-2022,4.54,Valkyrie,7,1,1658,19
18-9-2019,14.45,Crypto,17,10,1897,2
11-1-2020,14.96,Caustic,4,4,1608,9
8-8-2019,23.49,Caustic,11,6,1835,9
8-1-2022,5.81,Bangalore,0,4,486,14
25-12-2021,0.05,Caustic,4,2,783,16
23-8-2021,28.47,Valkyrie,3,2,523,14
31-12-2020,29.64,Wraith,8,21,3023,10
11-10-2020,29.81,Crypto,12,4,2894,1
7-5-2021,26.65,Mirage,2,2,571,4
26-11-2020,19.4,Valkyrie,1,4,998,4
5-5-2020,11.0,Valkyrie,1,7,1417,11
8-12-2020,24.61,Lifeline,8,10,3396,9
28-7-2019,2.35,Caustic,3,14,1128,7
26-4-2019,14.58,Crypto,1,1,270,19
9-10-2022,26.15,Caustic,7,11,1961,14
1-2-2020,9.9,Lifeline,8,6,1550,11
13-8-2020,4.4,Bloodhound,0,10,1598,3
22-8-2022,15.8,Bloodhound,1,6,1082,7
22-12-2019,15.47,Lifeline,9,14,4040,3
13-7-2022,7.89,Caustic,1,1,399,11
25-9-2021,8.14,Horizon,1,2,468,10
26-3-2019,0.48,Wattson,7,8,2929,7
25-12-2022,25.56,Valkyrie,4,2,821,6
19-11-2021,1.29,Caustic,1,5,695,5
5-4-2020,28.4,Pathfinder,2,9,1261,12
12-7-2021,17.39,Gibraltar,9,2,745,19
20-11-2020,13.33,Gibraltar,6,3,1803,13
13-11-2021,11.95,Mirage,4,1,792,16
19-5-2019,6.83,Wraith,7,15,1318,1
3-11-2021,3.04,Gibraltar,7,0,1268,13
11-3-2022,3.27,Mirage,0,1,191,4
25-2-2021,22.2,Gibraltar,2,4,403,10
12-11-2020,6.1,Pathfinder,3,1,836,13
23-6-2019,13.03,Wraith,2,3,270,12
27-2-2021,6.13,Wattson,1,1,174,20
4-4-2021,23.83,Mirage,8,9,1490,8
24-10-2021,15.74,Mirage,2,1,463,19
24-3-2020,7.36,Bangalore,0,1,108,8
30-9-2019,26.17,Caustic,17,6,4503,18
11-3-2020,6.57,Horizon,0,2,309,3
1-6-2020,24.38,Crypto,2,13,2769,3
23-8-2021,28.49,Caustic,3,17,2336,7
21-2-2020,24.63,Caustic,4,15,1009,10
14-9-2022,21.23,Caustic,3,8,2040,13
7-12-2019,24.73,Horizon,5,5,1659,5
30-9-2020,3.46,Caustic,0,0,0,17
9-1-2021,2.5,Lifeline,1,0,151,18
7-2-2020,28.58,Horizon,19,3,1468,2
25-1-2021,10.2,Wraith,7,7,1005,5
2-9-2019,8.88,Horizon,1,3,506,15
12-5-2019,17.63,Valkyrie,9,14,3854,7
23-11-2020,14.6,Caustic,5,7,2111,20
24-3-2022,5.33,Wraith,6,5,2058,18
27-11-2022,10.91,Wraith,2,8,1345,2
10-5-2021,6.24,Valkyrie,1,0,136,15
31-8-2021,15.86,Bangalore,9,2,1178,3
18-9-2022,18.86,Horizon,8,5,1493,16
