31-7-2019,28.79,Mad Maggie,4,3,1439,12
1-6-2020,2.72,Gibraltar,1,18,1611,6
17-9-2020,21.69,Bloodhound,6,8,2057,7
16-10-2019,27.91,Octane,5,2,691,6
29-5-2021,14.77,Wraith,4,6,778,19
19-1-2020,10.62,Gibraltar,3,4,1174,7
9-10-2022,17.72,Wraith,16,3,1305,15
27-9-2020,26.08,Lifeline,4,17,4219,4
31-7-2022,9.62,Octane,4,0,343,6
18-7-2020,16.06,Pathfinder,4,5,1001,7
2-12-2022,14.07,Mad Maggie,4,8,1170,10
2-8-2019,1.18,Wraith,2,6,1059,10
24-9-2019,26.64,Octane,4,2,1170,1
18-10-2020,25.54,Bloodhound,5,8,2240,18
22-10-2022,5.92,Caustic,0,0,0,10
6-8-2020,4.52,Wraith,4,4,1724,9
16-8-2020,6.58,Gibraltar,5,9,1916,9
1-4-2021,16.26,Octane,6,6,2156,5
25-5-2021,13.87,Lifeline,8,2,1383,12
31-5-2019,1.28,Wraith,0,8,1456,2
24-1-2021,22.16,Pathfinder,8,10,3875,19
18-1-2022,2.59,Wraith,14,3,1016,3
2-5-2022,5.21,Lifeline,11,0,1441,18
30-10-2019,16.25,Wraith,6,2,1164,8
15-7-2020,26.57,Bangalore,7,19,1709,20
30-5-2022,3.14,Pathfinder,5,2,576,6
27-1-2021,29.99,Rampart,2,4,800,11
30-1-2021,12.4,Octane,3,8,1470,11
20-9-2019,13.93,Gibraltar,5,1,1272,5
1-4-2019,0.22,Bangalore,3,5,993,8
27-1-2021,20.36,Caustic,5,12,1416,7
7-11-2019,8.46,Octane,7,7,1910,15
8-12-2019,0.46,Bloodhound,8,8,2832,5
1-2-2021,23.17,Rampart,6,9,2318,20
23-5-2022,6.66,Mad Maggie,7,9,2489,3
18-7-2020,1.04,Caustic,1,0,85,9
10-7-2020,21.08,Wraith,4,6,1452,2
1-2-2020,14.6,Rampart,9,1,1693,4
10-4-2021,12.43,Lifeline,10,10,2792,4
21-3-2021,26.73,Bangalore,5,5,1481,15
20-4-2022,23.12,Lifeline,16,10,3020,4
11-4-2022,5.81,Gibraltar,3,3,473,2
20-2-2019,16.71,Rampart,10,8,1740,2
28-11-2019,20.19,Bloodhound,4,2,874,3
1-6-2019,22.87,Pathfinder,2,9,1977,13
13-4-2022,7.72,Caustic,7,3,1280,1
6-7-2019,18.28,Pathfinder,7,1,1386,1
24-3-2022,28.67,Octane,12,4,1500,1
28-12-2022,5.64,Mad Maggie,3,8,722,4
2-8-2019,2.39,Bangalore,0,4,636,4
22-4-2022,8.54,Caustic,0,5,814,4
13-2-2020,7.05,Pathfinder,11,13,2191,10
7-10-2019,16.93,Lifeline,12,1,1878,7
8-7-2020,11.73,Rampart,6,2,627,12
4-3-2022,21.6,Rampart,9,8,1665,12
5-11-2022,20.72,Octane,17,11,2490,8
12-11-2021,11.07,Bangalore,5,7,946,5
26-12-2021,25.17,Octane,4,3,1025,3
9-8-2020,12.98,Gibraltar,17,1,1556,12
15-6-2019,12.44,Octane,3,14,2498,11
21-2-2019,14.01,Lifeline,1,12,1558,17
16-9-2019,6.99,Caustic,9,0,1536,11
26-10-2020,11.2,Mad Maggie,1,4,432,13
27-10-2020,9.64,Lifeline,9,0,612,4
26-3-2022,24.92,Pathfinder,11,4,3207,6
15-1-2022,3.2,Lifeline,15,0,999,14
14-4-2021,12.26,Bloodhound,5,3,1658,1
27-10-2022,7.11,Caustic,2,0,341,13
29-3-2021,16.22,Bloodhound,2,1,265,18
28-3-2021,4.14,Rampart,3,0,374,11
3-8-2020,3.57,Mad Maggie,3,4,1294,14
14-4-2021,6.55,Pathfinder,1,0,193,18
20-7-2020,2.46,Gibraltar,4,3,947,15
21-11-2021,15.74,Bloodhound,2,1,414,13
23-4-2019,11.45,Caustic,18,4,1976,17
16-5-2019,13.48,Wattson,3,12,2952,4
19-4-2021,13.2,Mad Maggie,1,17,1326,9
29-9-2022,6.73,Bangalore,1,0,117,7
11-8-2020,19.83,Caustic,8,3,1644,15
1-8-2022,26.3,Lifeline,5,3,1031,14
23-9-2022,4.95,Pathfinder,16,0,3186,10
19-12-2022,7.86,Wraith,10,0,1368,11
7-12-2022,6.87,Caustic,18,3,4340,13
6-3-2021,14.76,Pathfinder,2,1,601,10
20-7-2020,1.23,Rampart,0,2,248,3
18-10-2019,20.11,Gibraltar,12,3,1511,5
1-10-2019,24.15,Mad Maggie,18,3,1827,18
5-10-2021,25.5,Gibraltar,10,3,1438,14
11-4-2022,17.09,Lifeline,4,8,656,18
18-11-2019,7.21,Wattson,10,11,2751,11
2-4-2021,3.55,Wraith,3,0,251,20
28-8-2019,26.55,Pathfinder,5,7,1077,8
28-8-2020,6.32,Bangalore,0,7,926,12
13-7-2021,24.78,Lifeline,13,2,3238,14
2-4-2019,13.66,Bloodhound,7,1,1066,18
16-3-2020,18.54,Bloodhound,7,10,2983,17
27-12-2021,24.94,Wattson,5,4,1954,17
31-1-2021,27.19,Pathfinder,13,6,4093,14
17-12-2019,28.24,Octane,5,6,757,3
26-7-2022,8.32,Gibraltar,1,3,412,4
22-5-2019,29.73,Wraith,6,7,2654,13
28-3-2020,12.16,Caustic,2,4,702,12
19-12-2019,17.51,Wraith,1,7,667,2
15-1-2022,11.92,Lifeline,4,4,1220,11
5-10-2020,17.37,Bangalore,11,7,1715,7
24-3-2022,29.93,Gibraltar,11,5,909,6
2-2-2022,4.21,Caustic,3,2,611,14
28-7-2022,16.0,Rampart,5,2,539,13
27-11-2020,3.87,Lifeline,5,0,391,13
7-7-2022,27.79,Rampart,18,9,5825,16
24-8-2020,25.32,Octane,4,6,721,16
29-1-2021,7.54,Pathfinder,1,3,446,3
7-10-2019,0.39,Pathfinder,9,0,854,5
30-3-2020,20.58,Mad Maggie,3,15,1441,16
3-9-2020,20.22,Pathfinder,5,12,3435,8
12-12-2020,15.14,Pathfinder,7,5,718,3
25-3-2019,19.34,Bangalore,13,5,1483,7
25-4-2020,4.84,Rampart,3,2,550,18
13-2-2021,2.81,Bangalore,1,1,330,16
8-5-2019,26.0,Lifeline,2,10,2135,16
5-4-2021,11.89,Bloodhound,14,1,881,1
14-2-2021,18.57,Wattson,3,5,619,16
6-1-2022,15.7,Caustic,3,3,451,13
10-8-2021,11.77,Bloodhound,19,6,1794,14
23-9-2020,9.21,Octane,7,6,2348,16
3-8-2021,21.06,Wattson,12,6,2433,1
19-2-2022,17.62,Caustic,6,5,2075,16
25-3-2020,23.75,Bangalore,4,4,1538,19
20-8-2019,10.69,Bloodhound,14,1,2972,5
28-8-2019,22.74,Caustic,2,8,954,9
2-3-2022,27.77,Rampart,2,2,638,11
8-5-2020,24.14,Octane,7,5,980,11
31-7-2021,10.54,Rampart,3,2,698,19
11-9-2020,15.72,Lifeline,10,6,2827,10
29-7-2021,6.59,Mad Maggie,5,9,1993,13
