8-3-2021,16.98,Pathfinder,1,10,1966,11
20-3-2019,27.99,Gibraltar,12,2,2903,3
15-8-2019,17.9,Rampart,6,12,2691,9
11-3-2020,21.87,Pathfinder,2,2,808,3
8-1-2021,2.26,Bangalore,0,5,815,1
26-2-2022,7.43,Pathfinder,2,4,850,5
19-6-2019,5.75,Horizon,0,11,1692,14
25-9-2022,20.17,Wraith,2,4,989,2
27-3-2020,29.11,Mirage,9,4,1946,20
8-7-2020,22.76,Lifeline,15,3,1263,20
26-1-2021,3.67,Valkyrie,1,4,629,1
13-4-2019,0.9,Gibraltar,0,2,208,14
2-9-2021,21.73,Octane,6,10,987,9
12-4-2021,7.64,Caustic,4,1,424,10
24-10-2021,18.4,Wraith,5,6,2209,18
29-8-2020,28.85,Valkyrie,3,5,517,4
2-4-2020,27.77,Wraith,16,2,4006,4
7-12-2022,17.8,Wraith,3,5,905,11
30-10-2020,14.68,Bangalore,15,10,2777,5
14-5-2019,8.69,Gibraltar,6,0,1392,9
18-1-2021,23.01,Lifeline,5,2,843,4
5-4-2019,25.29,Gibraltar,9,10,2965,5
30-9-2021,8.61,Mad Maggie,7,3,1479,2
16-1-2022,23.84,Octane,4,3,841,12
6-2-2021,14.13,Rampart,7,7,1923,13
13-5-2020,3.26,Caustic,4,12,1619,18
10-8-2019,18.57,Lifeline,2,10,931,1
9-2-2022,0.65,Mirage,4,0,924,12
14-6-2019,11.03,Bangalore,18,2,4165,11
14-11-2020,27.82,Lifeline,11,15,4243,9
7-8-2022,3.19,Lifeline,5,0,606,15
24-8-2021,6.32,Mad Maggie,0,0,0,12
10-4-2020,15.53,Mirage,2,13,1005,6
2-6-2021,3.83,Valkyrie,8,14,3484,11
24-9-2022,23.75,Wraith,3,12,1381,5
13-9-2019,0.23,Horizon,0,3,408,7
19-3-2019,5.91,Horizon,0,1,148,5
16-12-2020,23.1,Mad Maggie,12,15,4036,11
31-8-2019,19.65,Wraith,2,4,1186,13
12-7-2022,21.59,Bangalore,12,6,2999,14
7-6-2022,8.97,Pathfinder,3,0,435,4
21-11-2019,1.2,Pathfinder,4,4,746,11
6-1-2022,5.54,Bangalore,0,12,1490,6
