25-5-2021,8.56,Valkyrie,6,5,2072,5
31-5-2019,6.74,Revenant,4,3,1113,9
1-5-2020,18.21,Caustic,2,13,2139,16
5-2-2020,21.82,Horizon,7,19,2263,7
22-3-2022,12.5,Fuse,1,13,1694,12
21-8-2020,4.57,Caustic,7,1,561,8
17-9-2019,17.27,Crypto,4,12,1950,14
8-12-2022,6.88,Horizon,2,1,397,6
17-3-2021,3.01,Fuse,9,4,826,13
30-8-2022,6.31,Caustic,6,0,1018,2
7-3-2019,12.87,Mad Maggie,1,9,958,16
13-3-2020,14.12,Caustic,9,11,2967,18
23-12-2021,6.96,Wattson,1,6,503,4
30-4-2022,13.06,Pathfinder,4,8,1300,17
24-6-2022,21.85,Ash,8,3,1053,1
21-3-2021,27.43,Octane,2,2,408,5
21-12-2020,11.54,Mad Maggie,15,5,3227,10
29-6-2022,29.26,Ash,17,2,2513,11
8-8-2019,29.37,Fuse,5,5,1568,15
14-8-2019,28.93,Mad Maggie,9,3,1578,6
13-8-2019,22.55,Lifeline,3,4,1153,18
15-11-2019,6.99,Octane,5,4,747,18
13-5-2019,11.91,Bangalore,1,9,1606,8
13-4-2019,19.44,Crypto,1,3,594,14
9-2-2022,3.6,Gibraltar,8,5,2286,6
25-8-2021,8.31,Caustic,5,15,2158,10
26-3-2020,4.63,Ash,18,3,4309,4
7-10-2022,9.42,Horizon,9,9,1063,11
10-6-2020,8.45,Horizon,0,16,2554,16
19-7-2020,13.92,Mad Maggie,16,8,2152,4
20-2-2022,16.16,Caustic,1,2,564,2
5-6-2022,8.48,Horizon,0,9,1464,18
29-9-2019,16.97,Caustic,13,5,3944,7
16-9-2020,3.56,Valkyrie,1,4,450,10
26-10-2022,11.39,Octane,16,1,1902,7
28-3-2021,16.63,Bloodhound,1,10,555,15
15-2-2022,11.54,Lifeline,15,4,2273,2
23-8-2020,14.27,Revenant,3,7,1870,12
9-10-2019,27.08,Wraith,5,2,968,16
27-8-2019,25.79,Lifeline,2,6,1310,11
16-4-2022,22.67,Caustic,9,2,820,2
23-6-2019,28.04,Wraith,6,4,963,11
8-6-2019,29.63,Ash,3,8,1982,10
9-2-2021,20.55,Fuse,7,3,1497,18
13-10-2022,21.63,Horizon,15,6,3006,11
23-6-2019,20.02,Revenant,15,2,2224,13
21-10-2021,10.3,Horizon,1,5,1197,18
27-1-2022,6.62,Bloodhound,1,0,163,10
16-6-2021,1.71,Pathfinder,2,10,2194,3
26-9-2020,1.73,Revenant,0,6,1107,5
22-12-2022,11.51,Wraith,8,8,2198,18
7-11-2019,18.07,Ash,4,1,657,6
2-1-2020,12.67,Octane,4,2,826,13
29-8-2022,7.25,Pathfinder,10,0,2367,2
18-10-2021,10.93,Crypto,2,7,1803,11
10-10-2022,24.54,Horizon,3,8,816,20
4-6-2019,27.99,Bangalore,11,9,1839,11
17-7-2019,22.47,Caustic,18,3,1643,19
8-9-2019,4.61,Valkyrie,7,0,1363,13
17-6-2021,26.47,Mad Maggie,10,2,1409,9
29-10-2022,13.72,Wattson,3,1,713,7
21-6-2021,6.64,Caustic,1,2,391,1
4-3-2020,15.94,Crypto,8,14,1587,11
30-3-2020,24.5,Fuse,7,13,2269,15
8-9-2020,15.13,Horizon,5,8,2562,9
8-9-2020,20.03,Gibraltar,9,5,2951,12
14-7-2020,7.42,Octane,0,11,1960,10
16-12-2019,8.49,Revenant,1,0,244,15
25-5-2020,11.54,Fuse,1,2,172,6
10-8-2021,11.84,Horizon,12,1,1797,10
15-1-2020,24.0,Gibraltar,8,4,1137,12
29-6-2019,23.73,Caustic,9,17,2216,16
19-4-2022,20.47,Crypto,7,7,784,19
27-12-2022,21.6,Horizon,2,2,383,7
18-2-2020,29.74,Horizon,4,9,2343,11
23-1-2021,0.07,Wraith,7,2,1133,7
10-4-2019,21.95,Pathfinder,6,2,1094,13
12-3-2022,24.78,Lifeline,4,13,1047,17
8-6-2019,13.79,Pathfinder,7,8,2173,10
4-2-2020,25.38,Wraith,9,2,2180,16
2-8-2022,29.58,Wattson,8,2,1677,18
31-8-2022,5.41,Revenant,1,15,912,11
25-7-2019,27.3,Lifeline,2,3,483,15
29-3-2022,19.86,Bangalore,9,1,1537,9
6-12-2021,3.49,Crypto,11,7,1278,6
