29-4-2021,13.55,Bloodhound,15,1,2928,16
5-3-2020,0.36,Gibraltar,0,10,562,9
30-11-2019,27.58,Crypto,5,7,667,9
8-8-2022,3.43,Caustic,8,1,1334,17
18-5-2019,26.06,Ash,12,6,2630,6
30-10-2019,29.23,Fuse,14,6,1310,11
20-2-2019,22.18,Gibraltar,2,9,914,17
7-12-2021,23.39,Mirage,2,4,822,5
27-3-2021,13.39,Fuse,2,2,632,12
27-9-2022,27.16,Valkyrie,3,13,1001,1
3-3-2022,13.95,Horizon,1,10,1198,16
2-8-2019,29.37,Wattson,2,2,696,14
9-10-2020,25.28,Crypto,6,4,700,20
10-6-2022,13.81,Crypto,5,5,540,5
16-8-2020,16.55,Octane,1,5,409,17
16-6-2021,5.06,Lifeline,1,0,163,4
2-11-2021,18.55,Crypto,3,1,819,17
9-2-2019,7.89,Valkyrie,2,2,751,18
2-1-2021,7.88,Ash,4,1,940,18
25-7-2020,18.67,Lifeline,3,13,1867,13
9-10-2019,6.96,Wattson,2,4,546,17
20-3-2021,3.28,Bloodhound,7,3,1231,19
1-9-2021,0.24,Bloodhound,15,6,3041,12
20-2-2020,19.78,Crypto,2,4,536,3
28-10-2022,26.53,Caustic,13,4,994,7
30-3-2021,16.16,Bloodhound,2,8,1126,5
15-6-2021,1.19,Bloodhound,18,4,4757,14
1-4-2021,15.16,Fuse,4,14,1865,19
27-12-2021,13.37,Mirage,4,1,1043,8
31-8-2021,12.12,Lifeline,1,17,972,13
16-10-2022,18.08,Crypto,11,15,4472,20
13-6-2020,27.97,Lifeline,5,4,920,7
31-7-2020,25.54,Horizon,2,3,322,5
18-10-2019,17.31,Mirage,1,19,1495,20
5-1-2021,11.79,Fuse,3,5,1151,19
30-9-2020,5.14,Bloodhound,8,2,2262,8
7-4-2020,15.06,Pathfinder,15,3,1517,7
19-8-2021,10.21,Bangalore,3,2,961,11
11-8-2021,2.85,Wraith,0,5,458,5
13-2-2020,14.91,Valkyrie,4,5,1372,8
10-10-2019,16.84,Caustic,4,9,865,13
31-12-2019,8.46,Mirage,6,5,896,12
21-8-2019,19.02,Octane,5,3,1061,16
12-4-2022,19.29,Horizon,9,1,926,15
31-10-2019,8.99,Wraith,12,2,945,18
20-8-2020,1.4,Valkyrie,0,13,884,16
