2-11-2021,16.14,Wattson,3,9,2293,11
11-7-2020,28.01,Wraith,7,4,2140,7
4-4-2022,2.11,Wraith,2,3,680,3
26-7-2019,3.27,Lifeline,3,3,1016,20
4-9-2022,7.07,Lifeline,6,7,2520,3
21-5-2021,28.8,Pathfinder,5,12,2317,19
24-11-2019,4.57,Mad Maggie,10,6,2950,2
29-5-2020,15.6,Octane,5,0,832,18
5-1-2022,6.26,Pathfinder,2,2,495,10
14-9-2021,1.39,Octane,2,3,456,8
30-7-2020,15.15,Gibraltar,4,3,609,14
9-12-2019,19.95,Gibraltar,4,13,1707,5
15-11-2019,3.66,Gibraltar,5,8,2185,14
18-12-2022,23.0,Mad Maggie,7,9,1212,8
11-11-2019,26.66,Wraith,1,1,272,7
16-9-2020,14.09,Bangalore,3,4,1013,3
19-3-2019,27.83,Mad Maggie,5,8,2745,9
27-11-2020,13.69,Gibraltar,4,9,2167,16
21-5-2020,8.72,Pathfinder,8,8,1675,8
16-9-2022,21.0,Bloodhound,8,8,2354,1
15-11-2020,10.69,Octane,12,11,2054,14
7-8-2021,18.52,Mad Maggie,5,1,874,13
5-7-2021,7.86,Mad Maggie,9,4,1839,5
27-7-2020,14.8,Pathfinder,10,4,2568,11
8-7-2019,14.16,Wraith,3,3,635,18
28-8-2022,25.24,Bloodhound,4,4,978,7
25-7-2019,8.49,Mad Maggie,6,6,1021,18
12-2-2020,22.87,Octane,8,7,1964,18
16-8-2020,24.36,Wraith,3,0,429,17
8-9-2020,26.61,Mad Maggie,4,6,2132,14
11-4-2020,23.81,Bangalore,3,2,1173,2
24-12-2022,25.09,Wattson,11,4,1338,11
20-3-2021,0.4,Mad Maggie,5,8,1718,18
9-11-2019,18.87,Valkyrie,7,7,2039,5
17-6-2021,25.3,Wattson,8,6,3005,18
28-4-2022,9.07,Wraith,0,3,610,16
25-3-2022,16.17,Bangalore,2,6,681,3
6-3-2021,12.23,Wattson,3,5,1372,13
15-4-2019,14.41,Wraith,4,3,1079,11
