14-7-2022,17.8,Bangalore,1,2,311,2
9-9-2019,20.4,Valkyrie,9,2,2345,20
27-3-2020,7.13,Wraith,5,6,1889,11
6-5-2020,2.96,Gibraltar,0,9,1632,20
10-7-2021,13.47,Rampart,5,6,1407,16
11-10-2022,1.5,Wraith,3,2,910,7
30-3-2019,29.66,Rampart,4,5,599,6
25-8-2022,12.34,Revenant,2,7,1807,11
22-10-2020,11.04,Caustic,3,3,442,8
12-8-2019,19.64,Fuse,7,1,1240,2
23-12-2020,12.55,Horizon,7,14,3771,18
3-8-2022,29.1,Rampart,18,8,5152,17
14-1-2022,14.43,Caustic,3,2,729,7
13-8-2021,17.55,Caustic,3,2,430,15
24-12-2019,27.85,Revenant,3,3,877,6
15-9-2022,1.4,Lifeline,1,14,2349,19
24-11-2022,14.32,Mirage,4,12,3089,9
29-7-2019,19.07,Revenant,2,1,538,2
3-7-2019,3.92,Revenant,14,4,2423,12
21-7-2021,28.99,Octane,2,14,2695,7
26-9-2021,27.17,Pathfinder,7,15,2482,5
16-7-2022,21.8,Bangalore,19,5,5351,13
18-3-2021,14.17,Caustic,7,2,1423,17
27-6-2019,18.26,Caustic,7,2,1136,16
10-10-2019,26.65,Horizon,7,5,1001,7
1-12-2020,3.52,Valkyrie,1,14,2856,7
28-3-2020,22.38,Fuse,7,17,3758,11
26-2-2021,3.45,Valkyrie,1,0,175,17
24-9-2020,21.9,Crypto,10,4,1245,18
6-3-2022,5.8,Valkyrie,1,10,2105,10
17-2-2020,22.63,Revenant,6,2,621,1
15-10-2022,23.43,Wraith,13,4,2980,7
31-1-2022,7.43,Wraith,0,6,406,8
7-7-2022,2.25,Octane,10,9,3696,1
20-7-2020,15.63,Lifeline,10,7,2570,7
1-4-2021,17.98,Octane,1,2,328,11
13-7-2022,29.08,Rampart,8,10,3079,8
1-1-2021,27.88,Gibraltar,2,18,1041,1
23-12-2021,5.19,Mirage,8,0,1289,4
30-9-2020,2.88,Octane,8,2,1195,15
7-11-2019,27.64,Crypto,4,4,1442,4
20-5-2020,25.48,Bangalore,20,7,3069,15
27-9-2020,19.74,Revenant,5,6,2045,8
21-2-2019,18.29,Rampart,9,6,2673,15
5-7-2021,4.55,Bloodhound,5,0,374,2
19-12-2019,26.59,Revenant,2,5,1142,19
28-6-2022,12.78,Wraith,6,4,1514,18
14-7-2022,19.99,Pathfinder,6,3,1948,10
27-5-2021,5.66,Lifeline,5,4,1522,19
18-1-2022,1.07,Revenant,3,2,722,17
10-12-2021,11.54,Rampart,11,8,1325,11
13-9-2020,27.01,Octane,7,6,1401,13
18-3-2019,10.21,Crypto,1,14,2264,8
15-7-2020,13.29,Caustic,14,5,3784,15
27-2-2021,12.97,Gibraltar,10,2,1537,17
24-2-2022,5.51,Wraith,2,3,730,20
19-9-2019,11.18,Horizon,6,4,1646,4
20-8-2020,24.32,Mirage,7,3,2076,7
23-7-2022,19.53,Crypto,1,12,1441,11
12-10-2022,3.33,Octane,2,0,400,17
9-5-2020,7.46,Wraith,7,9,1306,20
3-6-2021,29.03,Bloodhound,10,3,1220,5
5-3-2021,9.6,Crypto,4,10,2375,16
29-3-2021,4.56,Valkyrie,1,6,360,18
27-8-2019,13.28,Horizon,3,10,1984,18
13-2-2022,13.05,Revenant,4,1,459,13
28-1-2021,9.6,Bloodhound,4,6,1670,5
20-12-2020,16.39,Caustic,2,1,335,3
20-3-2019,8.24,Horizon,3,9,1336,5
28-1-2021,2.09,Rampart,8,0,685,19
9-8-2022,13.63,Revenant,2,17,2300,20
21-4-2020,27.76,Valkyrie,15,15,3257,4
30-11-2019,13.14,Valkyrie,16,2,3853,1
14-6-2020,0.22,Lifeline,8,4,2174,18
5-6-2020,9.03,Fuse,6,3,1828,18
8-1-2022,4.69,Bloodhound,2,2,306,13
29-3-2019,1.87,Fuse,14,1,1387,6
27-6-2021,28.44,Horizon,3,2,422,8
1-9-2019,6.98,Bloodhound,0,2,122,18
23-8-2022,15.12,Valkyrie,10,8,3902,12
15-12-2019,1.28,Crypto,0,0,0,17
8-2-2021,29.59,Lifeline,4,15,1771,19
31-10-2022,4.29,Lifeline,4,12,869,12
2-8-2021,15.19,Bloodhound,4,2,346,19
13-4-2019,2.79,Pathfinder,1,4,827,11
21-11-2019,0.19,Bangalore,14,2,2163,10
16-11-2022,20.77,Mirage,14,6,3701,16
18-2-2021,27.93,Valkyrie,5,16,2125,5
20-11-2022,18.36,Bangalore,3,1,354,18
4-11-2020,4.44,Wraith,7,1,1538,17
21-11-2021,2.57,Lifeline,2,0,341,6
26-7-2020,26.39,Horizon,2,10,2307,11
7-6-2020,5.35,Caustic,4,17,1355,17
29-12-2022,3.34,Octane,18,0,3007,19
13-1-2020,5.39,Pathfinder,5,1,1273,20
25-10-2021,6.48,Crypto,0,0,0,18
15-7-2022,17.18,Wraith,3,7,1380,9
17-6-2020,19.15,Crypto,3,6,1681,7
31-12-2019,1.54,Valkyrie,7,3,832,13
19-2-2021,1.82,Horizon,4,3,1486,1
28-12-2022,29.32,Pathfinder,2,7,548,3
13-12-2022,10.98,Valkyrie,4,17,1743,15
7-8-2019,11.52,Rampart,2,1,636,6
15-11-2019,4.12,Caustic,8,1,2087,4
10-10-2019,15.22,Lifeline,2,4,1107,17
23-12-2020,10.79,Valkyrie,8,2,1724,1
10-9-2019,0.22,Bangalore,3,13,1745,1
13-12-2021,2.01,Fuse,15,2,1300,19
15-7-2022,10.89,Caustic,12,9,2007,1
14-4-2021,9.37,Fuse,6,6,2261,18
14-3-2020,15.2,Lifeline,5,6,809,2
15-12-2022,17.42,Horizon,6,8,977,3
3-11-2021,4.65,Gibraltar,2,0,431,7
20-10-2021,26.67,Bloodhound,21,5,4398,10
7-12-2022,23.58,Gibraltar,4,6,916,5
2-7-2022,11.46,Pathfinder,17,3,3309,11
11-10-2021,10.41,Octane,8,2,1070,5
28-2-2021,24.37,Valkyrie,12,2,844,4
6-9-2019,5.5,Lifeline,5,3,1704,12
29-12-2021,12.45,Lifeline,9,2,986,16
26-1-2022,29.6,Lifeline,3,3,705,14
7-6-2019,23.39,Crypto,11,10,3922,8
15-5-2019,13.02,Bangalore,5,15,3937,3
6-8-2019,19.31,Rampart,3,1,695,4
4-2-2021,13.5,Pathfinder,4,1,518,20
4-8-2022,5.46,Horizon,3,17,1903,18
11-11-2022,0.07,Lifeline,2,0,445,10
13-2-2020,25.22,Gibraltar,2,5,1125,20
11-12-2019,27.56,Rampart,2,11,2112,2
