16-4-2019,24.2,Wraith,0,2,233,10
18-6-2019,24.77,Lifeline,4,1,311,18
19-9-2020,18.51,Wraith,3,7,1060,1
9-9-2020,25.0,Wraith,3,3,940,3
5-11-2022,28.35,Horizon,5,7,1458,1
30-1-2020,17.07,Octane,7,10,2260,13
29-4-2021,10.69,Wraith,7,6,1405,15
4-5-2019,11.78,Lifeline,2,4,593,5
25-1-2021,29.47,Horizon,2,2,373,16
18-3-2019,16.54,Bloodhound,4,8,1251,20
7-6-2021,4.86,Octane,3,8,913,12
2-5-2021,26.86,Octane,4,5,1275,13
30-6-2020,16.0,Ash,5,9,1433,9
20-9-2021,22.53,Ash,8,13,2060,12
22-1-2022,22.29,Bangalore,7,3,1316,18
3-8-2020,23.24,Bangalore,1,1,195,2
22-3-2019,17.07,Rampart,3,3,685,9
1-1-2021,24.21,Bangalore,4,3,1538,14
27-8-2020,10.5,Gibraltar,6,7,1354,2
14-3-2019,25.82,Wraith,10,7,2911,1
19-9-2022,12.64,Lifeline,6,7,2150,18
29-4-2021,27.64,Wraith,1,1,370,17
15-5-2020,3.92,Lifeline,5,2,1338,16
24-1-2021,19.92,Octane,3,10,1092,12
15-12-2020,8.67,Rampart,5,4,1525,17
5-9-2020,24.33,Bloodhound,9,9,2837,7
18-2-2019,4.83,Rampart,6,5,1181,4
14-3-2020,12.91,Lifeline,9,6,3091,5
8-3-2020,29.21,Pathfinder,1,1,251,14
18-1-2021,26.66,Gibraltar,2,2,823,18
13-8-2022,29.14,Pathfinder,4,4,1333,6
15-4-2021,16.08,Horizon,4,7,2490,5
19-11-2019,29.52,Pathfinder,5,6,2242,2
30-9-2020,4.94,Pathfinder,6,11,2419,18
3-11-2019,2.64,Gibraltar,8,6,1301,8
17-9-2019,21.24,Octane,2,3,1146,1
8-8-2022,14.39,Ash,5,2,1122,9
25-5-2020,19.82,Lifeline,2,5,1490,4
9-7-2020,0.22,Wraith,4,7,2325,10
17-12-2020,21.77,Bangalore,6,9,2973,5
24-8-2019,1.64,Gibraltar,6,10,2300,2
