4-10-2021,22.63,Lifeline,1,8,970,1
11-1-2021,4.89,Caustic,6,3,1572,17
6-12-2022,15.19,Valkyrie,6,4,1451,19
3-4-2020,6.76,Pathfinder,5,5,1500,6
2-2-2020,17.94,Rampart,9,9,1631,9
28-7-2019,7.13,Pathfinder,7,5,1943,4
21-7-2022,6.63,Rampart,6,9,2175,4
23-11-2022,14.08,Pathfinder,6,5,1176,1
19-6-2021,28.17,Gibraltar,10,2,2550,6
17-10-2021,6.58,Octane,9,2,1368,20
3-12-2022,17.42,Lifeline,4,3,816,12
14-3-2019,4.92,Bloodhound,10,4,1922,20
25-8-2020,2.99,Mad Maggie,5,10,1568,6
7-11-2021,11.02,Lifeline,10,7,3408,7
15-9-2020,28.44,Bloodhound,3,10,2416,8
9-12-2022,1.74,Bangalore,2,6,1323,16
3-4-2022,20.68,Bloodhound,3,2,488,13
12-8-2022,8.44,Crypto,3,6,1513,11
20-2-2019,8.98,Lifeline,5,10,1548,16
11-2-2020,6.75,Pathfinder,5,9,3098,10
30-3-2021,13.52,Bloodhound,13,7,1806,7
12-5-2021,25.78,Wraith,2,3,1102,7
7-8-2020,19.66,Rampart,5,4,1375,11
22-10-2021,29.78,Lifeline,10,4,2104,19
20-11-2021,9.98,Caustic,3,4,671,9
29-11-2019,28.59,Valkyrie,10,9,3779,2
28-6-2020,13.21,Pathfinder,8,5,2038,9
28-10-2022,21.37,Crypto,8,7,3403,19
23-2-2019,25.32,Bangalore,2,7,1776,9
22-11-2020,0.22,Lifeline,5,1,1028,14
27-6-2022,29.47,Bangalore,10,6,3986,16
4-2-2022,14.12,Valkyrie,6,9,1485,18
1-1-2022,27.31,Valkyrie,5,14,3061,12
11-12-2021,1.83,Crypto,7,7,1606,12
5-10-2022,27.96,Valkyrie,9,10,3067,14
13-2-2021,22.81,Bangalore,2,2,826,20
12-8-2020,11.8,Bangalore,1,3,739,5
17-10-2021,5.48,Crypto,5,3,1661,13
1-1-2021,26.22,Valkyrie,8,4,1482,7
30-10-2020,12.83,Fuse,7,7,1996,2
26-8-2020,26.39,Caustic,8,6,3498,7
10-5-2022,8.86,Gibraltar,8,8,1749,18
28-8-2020,1.59,Valkyrie,1,4,686,15
11-2-2022,13.19,Gibraltar,1,5,1459,16
23-10-2022,12.27,Pathfinder,3,2,515,5
4-3-2021,15.99,Mad Maggie,9,3,1686,10
12-2-2021,0.18,Pathfinder,4,4,1138,8
4-10-2021,4.36,Caustic,6,10,3352,4
7-9-2019,7.37,Crypto,11,7,3284,5
10-6-2021,29.74,Bloodhound,2,4,1333,13
25-6-2021,19.11,Bangalore,2,2,584,3
1-6-2019,22.7,Caustic,10,4,2167,12
2-11-2020,26.78,Crypto,9,6,3064,11
21-4-2022,2.92,Valkyrie,7,8,3971,1
12-11-2022,10.41,Rampart,11,6,3826,12
